datetime,season,weather,temp,humidity,windspeed,casual,registered,count
2011-05-04 13:00:00,3,1,22.5,61.69,0.15,8,144,152
2011-05-04 14:00:00,1,1,34.55,97.73,10.94,36,186,222
2011-05-04 15:00:00,1,4,7.89,72.4,46.12,29,77,106
2011-05-04 16:00:00,3,4,13.57,43.03,0.85,42,135,177
2011-05-04 17:00:00,1,1,31.08,39.26,19.74,27,121,148
2011-05-04 18:00:00,4,1,7.17,30.26,39.49,45,88,133
2011-05-04 19:00:00,2,4,31.28,80.52,41.9,49,42,91
2011-05-04 20:00:00,3,4,20.73,75.26,23.88,17,62,79
2011-05-04 21:00:00,3,2,17.25,68.79,11.62,19,80,99
2011-05-04 22:00:00,1,2,14.29,23.27,29.99,47,112,159
2011-05-04 23:00:00,3,2,13.91,81.03,13.19,35,11,46
2011-05-05 00:00:00,4,1,14.17,71.35,12.76,18,83,101
2011-05-05 01:00:00,1,3,31.54,97.11,40.38,4,97,101
2011-05-05 02:00:00,1,4,26.71,66.98,7.71,33,55,88
2011-05-05 03:00:00,1,2,25.09,44.32,0.28,16,48,64
2011-05-05 04:00:00,1,3,28.96,50.52,16.84,27,179,206
2011-05-05 05:00:00,4,4,12.71,34.07,24.55,35,138,173
2011-05-05 06:00:00,1,3,23.54,77.83,35.25,37,26,63
2011-05-05 07:00:00,3,1,18.8,76.62,39.06,29,189,218
2011-05-05 08:00:00,4,1,28.47,36.05,33.18,17,136,153
2011-05-05 09:00:00,2,1,14.28,32.68,31.33,5,81,86
2011-05-05 10:00:00,2,2,24.3,26.16,33.29,25,35,60
2011-05-05 11:00:00,3,4,31.47,92.96,13.58,14,173,187
2011-05-05 12:00:00,3,1,17.06,38.65,19.12,0,117,117
2011-05-05 13:00:00,4,2,7.0,47.53,30.82,16,156,172
2011-05-05 14:00:00,2,2,20.48,42.44,3.28,30,195,225
2011-05-05 15:00:00,2,2,15.38,53.09,14.77,1,78,79
2011-05-05 16:00:00,2,2,25.17,77.12,20.32,35,40,75
2011-05-05 17:00:00,2,1,33.53,89.65,26.67,34,27,61
2011-05-05 18:00:00,2,2,19.57,34.61,24.32,26,191,217
2011-05-05 19:00:00,1,1,18.99,74.91,35.91,2,151,153
2011-05-05 20:00:00,3,1,24.64,48.2,23.67,45,100,145
2011-05-05 21:00:00,1,2,8.1,98.44,45.21,19,143,162
2011-05-05 22:00:00,2,1,12.61,43.91,19.02,7,21,28
2011-05-05 23:00:00,4,4,32.57,20.58,26.27,28,46,74
2011-05-06 00:00:00,4,4,25.1,61.25,0.16,7,16,23
2011-05-06 01:00:00,2,3,5.4,32.06,15.52,40,128,168
2011-05-06 02:00:00,2,4,11.14,23.56,43.33,49,158,207
2011-05-06 03:00:00,4,1,25.49,75.86,16.68,26,88,114
2011-05-06 04:00:00,1,1,27.93,78.58,12.66,25,11,36
2011-05-06 05:00:00,1,4,30.2,56.86,27.18,38,19,57
2011-05-06 06:00:00,2,2,13.77,74.15,3.94,9,146,155
2011-05-06 07:00:00,1,2,32.93,63.06,26.58,29,4,33
2011-05-06 08:00:00,4,1,21.59,70.38,15.18,32,14,46
2011-05-06 09:00:00,1,2,25.9,67.74,19.16,35,24,59
2011-05-06 10:00:00,2,3,22.9,73.27,39.57,19,162,181
2011-05-06 11:00:00,4,3,8.68,35.97,33.1,3,107,110
2011-05-06 12:00:00,1,4,33.89,41.5,22.31,22,54,76
2011-05-06 13:00:00,3,4,8.69,55.2,28.88,28,62,90
2011-05-06 14:00:00,4,2,12.65,55.69,38.34,45,46,91
2011-05-06 15:00:00,4,1,29.41,81.95,37.29,31,194,225
2011-05-06 16:00:00,3,4,23.56,49.39,9.27,36,115,151
2011-05-06 17:00:00,3,3,30.14,33.0,15.05,36,63,99
2011-05-06 18:00:00,4,4,20.47,40.12,17.41,25,21,46
2011-05-06 19:00:00,3,4,16.31,37.18,9.38,4,196,200
2011-05-06 20:00:00,2,3,32.66,78.53,0.61,23,105,128
2011-05-06 21:00:00,2,1,6.09,57.63,8.7,42,76,118
2011-05-06 22:00:00,2,4,30.68,76.69,40.41,1,73,74
2011-05-06 23:00:00,4,4,11.92,53.3,27.3,14,79,93
2011-05-07 00:00:00,3,4,30.46,91.18,17.08,45,126,171
2011-05-07 01:00:00,3,2,9.18,98.68,30.42,45,129,174
2011-05-07 02:00:00,1,4,22.41,73.59,36.99,39,125,164
2011-05-07 03:00:00,1,3,31.64,89.11,17.72,7,113,120
2011-05-07 04:00:00,3,1,19.21,60.63,23.3,36,114,150
2011-05-07 05:00:00,3,1,27.4,94.77,3.21,36,152,188
2011-05-07 06:00:00,3,3,29.14,86.53,29.85,13,60,73
2011-05-07 07:00:00,4,2,27.09,99.34,17.82,4,4,8
2011-05-07 08:00:00,3,3,32.76,69.85,21.68,8,27,35
2011-05-07 09:00:00,1,1,18.41,82.34,21.13,21,80,101
2011-05-07 10:00:00,4,3,10.19,63.43,31.62,42,193,235
2011-05-07 11:00:00,3,2,6.43,40.73,28.62,48,14,62
2011-05-07 12:00:00,1,1,12.39,48.38,21.11,43,182,225
2011-05-07 13:00:00,4,2,9.3,91.52,0.85,43,119,162
2011-05-07 14:00:00,3,3,21.74,24.48,31.05,47,37,84
2011-05-07 15:00:00,3,4,10.55,67.32,43.98,29,150,179
2011-05-07 16:00:00,3,3,6.17,49.8,38.48,32,13,45
2011-05-07 17:00:00,4,2,6.08,50.94,49.08,49,31,80
2011-05-07 18:00:00,1,3,29.95,90.77,6.95,37,43,80
2011-05-07 19:00:00,1,4,22.74,88.31,11.13,36,197,233
2011-05-07 20:00:00,2,2,15.74,67.91,26.96,49,91,140
2011-05-07 21:00:00,3,3,31.83,41.83,11.79,44,117,161
2011-05-07 22:00:00,2,2,7.11,58.04,1.73,37,115,152
2011-05-07 23:00:00,2,2,34.41,52.66,20.11,6,122,128
2011-05-08 00:00:00,1,1,23.49,48.29,14.38,2,115,117
2011-05-08 01:00:00,4,1,10.5,28.22,13.19,42,185,227
2011-05-08 02:00:00,4,2,25.37,63.45,47.66,39,101,140
2011-05-08 03:00:00,1,3,27.9,44.15,11.92,31,3,34
2011-05-08 04:00:00,4,3,17.88,72.86,6.47,35,114,149
2011-05-08 05:00:00,2,3,30.85,45.54,6.27,41,189,230
2011-05-08 06:00:00,3,4,9.52,54.49,40.32,40,187,227
2011-05-08 07:00:00,1,2,13.37,24.19,35.74,44,58,102
2011-05-08 08:00:00,3,2,7.8,99.4,6.47,18,74,92
2011-05-08 09:00:00,4,4,11.33,60.61,10.99,30,156,186
2011-05-08 10:00:00,3,2,12.16,21.94,37.37,29,146,175
2011-05-08 11:00:00,4,2,32.53,63.3,13.73,46,144,190
2011-05-08 12:00:00,4,4,7.34,89.63,49.08,36,3,39
2011-05-08 13:00:00,2,1,17.82,81.8,27.03,24,171,195
2011-05-08 14:00:00,4,2,20.97,76.07,9.6,12,3,15
2011-05-08 15:00:00,2,4,31.96,31.16,42.94,11,186,197
2011-05-08 16:00:00,2,3,34.93,72.62,15.97,8,139,147
2011-05-08 17:00:00,2,1,27.6,81.3,14.44,39,46,85
2011-05-08 18:00:00,1,3,34.12,65.79,16.37,8,134,142
2011-05-08 19:00:00,1,2,28.61,91.42,38.41,44,139,183
2011-05-08 20:00:00,4,1,33.9,42.16,8.66,26,70,96
2011-05-08 21:00:00,2,4,26.22,39.37,19.09,40,53,93
2011-05-08 22:00:00,1,2,7.39,89.57,1.54,30,185,215
2011-05-08 23:00:00,2,4,17.06,70.03,41.33,5,62,67
2011-05-09 00:00:00,3,1,24.4,20.12,17.04,28,142,170
2011-05-09 01:00:00,3,3,15.52,48.25,12.41,29,164,193
2011-05-09 02:00:00,3,2,13.2,88.63,28.99,37,55,92
2011-05-09 03:00:00,4,2,22.32,22.19,35.25,10,72,82
2011-05-09 04:00:00,2,4,33.01,20.26,40.64,41,96,137
2011-05-09 05:00:00,3,1,6.05,42.5,17.39,45,101,146
2011-05-09 06:00:00,1,4,28.08,93.12,40.62,5,79,84
2011-05-09 07:00:00,3,1,26.68,92.12,23.24,38,30,68
2011-05-09 08:00:00,3,2,33.92,61.5,5.06,40,14,54
2011-05-09 09:00:00,3,1,32.92,64.26,42.32,30,129,159
2011-05-09 10:00:00,4,2,27.87,46.56,27.38,34,12,46
2011-05-09 11:00:00,1,1,20.61,39.5,30.12,11,4,15
2011-05-09 12:00:00,2,3,11.13,85.22,46.87,47,175,222
2011-05-09 13:00:00,1,1,21.36,28.5,27.96,44,160,204
2011-05-09 14:00:00,2,3,27.96,58.99,0.28,5,31,36
2011-05-09 15:00:00,4,1,31.87,70.75,43.53,44,180,224
2011-05-09 16:00:00,4,1,28.69,28.29,14.24,25,105,130
2011-05-09 17:00:00,4,4,10.86,61.57,25.09,36,20,56
2011-05-09 18:00:00,4,4,22.99,66.2,10.24,31,193,224
2011-05-09 19:00:00,2,2,14.97,79.4,14.85,3,188,191
2011-05-09 20:00:00,3,4,5.28,38.79,34.33,39,181,220
2011-05-09 21:00:00,2,1,11.01,43.47,21.48,2,40,42
2011-05-09 22:00:00,1,4,8.4,65.56,31.36,1,86,87
2011-05-09 23:00:00,4,1,30.28,98.65,41.18,19,165,184
2011-05-10 00:00:00,4,3,12.76,37.4,17.04,18,160,178
2011-05-10 01:00:00,1,1,13.54,98.87,28.42,38,135,173
2011-05-10 02:00:00,2,2,33.8,77.15,38.88,11,35,46
2011-05-10 03:00:00,3,3,16.37,86.09,35.76,35,32,67
2011-05-10 04:00:00,3,2,5.29,27.17,26.99,41,28,69
2011-05-10 05:00:00,1,2,13.52,44.03,19.17,27,94,121
2011-05-10 06:00:00,3,2,8.58,24.62,20.38,8,56,64
2011-05-10 07:00:00,2,4,8.08,49.72,21.66,43,71,114
2011-05-10 08:00:00,2,2,7.32,98.5,17.44,10,188,198
2011-05-10 09:00:00,1,3,22.8,28.42,34.95,29,89,118
2011-05-10 10:00:00,2,1,10.68,64.99,6.27,1,113,114
2011-05-10 11:00:00,4,2,15.84,20.49,48.37,37,182,219
2011-05-10 12:00:00,1,3,30.86,77.01,38.95,37,179,216
2011-05-10 13:00:00,2,2,17.73,35.78,14.91,32,114,146
2011-05-10 14:00:00,1,1,32.47,30.37,2.13,6,170,176
2011-05-10 15:00:00,3,3,19.94,46.96,35.57,43,125,168
2011-05-10 16:00:00,2,3,16.97,81.68,36.72,20,123,143
2011-05-10 17:00:00,4,1,27.51,28.53,48.18,11,153,164
2011-05-10 18:00:00,2,3,7.2,38.39,12.69,20,115,135
2011-05-10 19:00:00,1,1,7.68,20.68,4.14,22,102,124
2011-05-10 20:00:00,1,3,24.56,97.47,45.76,5,1,6
2011-05-10 21:00:00,2,3,19.61,67.37,12.93,13,182,195
2011-05-10 22:00:00,4,1,28.71,77.59,36.08,31,89,120
2011-05-10 23:00:00,4,1,32.49,72.11,3.03,48,17,65
2011-05-11 00:00:00,4,3,16.65,31.55,38.03,48,177,225
2011-05-11 01:00:00,1,3,22.89,67.6,6.35,49,44,93
2011-05-11 02:00:00,2,1,20.02,30.51,34.78,44,14,58
2011-05-11 03:00:00,3,4,34.45,52.1,26.62,12,134,146
2011-05-11 04:00:00,1,1,29.93,65.52,47.77,26,154,180
2011-05-11 05:00:00,4,3,32.35,64.71,1.85,10,39,49
2011-05-11 06:00:00,2,3,12.63,29.53,14.6,31,16,47
2011-05-11 07:00:00,4,3,28.18,22.75,3.48,2,159,161
2011-05-11 08:00:00,3,1,12.96,83.86,43.96,48,143,191
2011-05-11 09:00:00,4,3,11.26,78.07,29.7,1,190,191
2011-05-11 10:00:00,4,4,33.33,26.55,26.75,29,77,106
2011-05-11 11:00:00,3,2,5.58,30.19,6.57,1,187,188
2011-05-11 12:00:00,2,4,33.96,91.41,24.45,38,104,142
2011-05-11 13:00:00,1,1,9.48,81.53,19.94,28,81,109
2011-05-11 14:00:00,2,3,29.58,99.69,15.79,21,85,106
2011-05-11 15:00:00,3,1,13.28,40.32,38.61,24,179,203
2011-05-11 16:00:00,4,2,15.52,59.02,3.06,41,79,120
2011-05-11 17:00:00,2,1,11.5,38.92,32.33,45,48,93
2011-05-11 18:00:00,1,3,22.57,69.82,41.15,18,48,66
2011-05-11 19:00:00,3,2,15.44,29.23,45.37,48,153,201
2011-05-11 20:00:00,2,2,24.72,30.18,37.3,15,178,193
2011-05-11 21:00:00,1,3,5.47,25.75,14.12,16,42,58
2011-05-11 22:00:00,3,3,6.93,75.49,30.03,49,69,118
2011-05-11 23:00:00,1,3,7.99,59.53,7.07,26,70,96
2011-05-12 00:00:00,3,1,17.57,69.42,5.85,42,8,50
2011-05-12 01:00:00,4,4,29.44,90.34,31.93,18,171,189
2011-05-12 02:00:00,2,1,31.65,79.23,42.56,42,191,233
2011-05-12 03:00:00,1,1,12.34,56.94,3.36,41,89,130
2011-05-12 04:00:00,3,4,22.23,98.75,5.3,29,1,30
2011-05-12 05:00:00,1,3,28.05,56.5,28.28,13,163,176
2011-05-12 06:00:00,1,3,13.66,29.0,10.91,45,2,47
2011-05-12 07:00:00,2,4,17.27,99.41,30.59,41,181,222
2011-05-12 08:00:00,4,4,20.72,21.83,10.73,31,148,179
2011-05-12 09:00:00,1,1,9.05,63.99,5.82,22,194,216
2011-05-12 10:00:00,3,2,5.78,44.73,27.28,35,8,43
2011-05-12 11:00:00,3,4,9.58,60.28,43.11,9,11,20
2011-05-12 12:00:00,4,1,23.81,64.7,34.26,37,199,236
2011-05-12 13:00:00,3,2,7.21,39.21,40.94,28,164,192
2011-05-12 14:00:00,4,3,10.69,64.55,13.32,10,164,174
2011-05-12 15:00:00,3,3,15.14,80.48,44.3,49,103,152
2011-05-12 16:00:00,2,1,7.34,41.32,18.85,37,194,231
2011-05-12 17:00:00,1,1,10.75,50.67,42.62,14,55,69
2011-05-12 18:00:00,2,4,32.34,41.46,23.56,31,104,135
2011-05-12 19:00:00,1,3,5.58,85.64,13.39,26,62,88
2011-05-12 20:00:00,1,1,24.6,78.0,13.01,37,153,190
2011-05-12 21:00:00,1,3,16.53,89.7,28.38,0,45,45
2011-05-12 22:00:00,2,3,25.18,33.6,3.95,40,180,220
2011-05-12 23:00:00,1,4,22.66,25.89,46.5,13,59,72
2011-05-13 00:00:00,2,2,11.7,29.55,13.57,2,31,33
2011-05-13 01:00:00,4,4,30.42,32.88,16.78,29,90,119
2011-05-13 02:00:00,3,1,19.76,62.65,11.67,30,189,219
2011-05-13 03:00:00,3,4,29.68,97.67,0.15,0,174,174
2011-05-13 04:00:00,1,4,17.18,48.58,34.63,45,60,105
2011-05-13 05:00:00,2,3,34.54,96.68,29.53,13,93,106
2011-05-13 06:00:00,3,4,28.11,23.06,40.48,35,131,166
2011-05-13 07:00:00,2,1,33.98,94.15,2.05,45,129,174
2011-05-13 08:00:00,2,2,20.43,34.49,46.43,35,150,185
2011-05-13 09:00:00,1,4,19.21,93.0,16.54,42,54,96
2011-05-13 10:00:00,3,4,27.66,24.5,45.65,40,40,80
2011-05-13 11:00:00,1,2,31.41,95.86,5.36,42,195,237
2011-05-13 12:00:00,1,1,33.92,36.06,37.2,14,164,178
2011-05-13 13:00:00,3,1,14.74,44.22,28.97,37,138,175
2011-05-13 14:00:00,3,4,28.96,59.28,17.91,24,163,187
2011-05-13 15:00:00,4,3,11.32,50.46,3.96,43,14,57
2011-05-13 16:00:00,4,4,21.37,73.4,30.24,44,100,144
2011-05-13 17:00:00,2,2,10.4,97.98,1.32,49,66,115
2011-05-13 18:00:00,3,2,15.42,68.51,25.06,13,111,124
2011-05-13 19:00:00,4,2,32.94,77.72,30.21,23,157,180
2011-05-13 20:00:00,2,4,9.38,27.04,36.63,42,56,98
2011-05-13 21:00:00,2,4,23.97,70.22,49.57,1,189,190
2011-05-13 22:00:00,2,1,22.79,56.31,13.0,33,32,65
2011-05-13 23:00:00,4,3,8.62,90.86,16.12,48,64,112
2011-05-14 00:00:00,3,4,14.78,51.06,17.06,22,0,22
2011-05-14 01:00:00,1,1,21.89,74.36,36.58,7,130,137
2011-05-14 02:00:00,2,4,10.62,38.25,46.59,4,8,12
2011-05-14 03:00:00,4,1,29.02,40.75,48.72,28,31,59
2011-05-14 04:00:00,4,1,34.16,50.09,47.29,42,76,118
2011-05-14 05:00:00,1,3,11.44,44.33,43.97,32,44,76
2011-05-14 06:00:00,1,4,10.61,40.31,49.55,19,94,113
2011-05-14 07:00:00,4,1,18.65,23.97,18.8,15,184,199
2011-05-14 08:00:00,3,2,27.43,86.94,47.42,36,20,56
2011-05-14 09:00:00,1,2,13.45,25.14,38.05,47,22,69
2011-05-14 10:00:00,4,2,5.6,90.99,8.42,36,153,189
2011-05-14 11:00:00,1,3,21.24,30.04,2.27,41,116,157
2011-05-14 12:00:00,3,1,33.7,25.22,10.72,40,199,239
2011-05-14 13:00:00,2,3,16.74,65.04,38.94,23,103,126
2011-05-14 14:00:00,1,4,17.6,60.2,31.58,28,29,57
2011-05-14 15:00:00,3,4,34.07,59.3,11.22,34,114,148
2011-05-14 16:00:00,4,1,25.84,65.96,37.1,8,68,76
2011-05-14 17:00:00,1,2,26.58,42.96,7.07,21,151,172
2011-05-14 18:00:00,1,1,21.88,73.04,41.09,19,73,92
2011-05-14 19:00:00,4,1,34.24,60.19,39.71,39,63,102
2011-05-14 20:00:00,2,1,25.67,46.78,48.63,3,162,165
2011-05-14 21:00:00,4,3,31.85,86.12,7.51,42,149,191
2011-05-14 22:00:00,1,4,25.98,78.22,45.33,35,38,73
2011-05-14 23:00:00,4,1,27.05,51.49,17.06,11,54,65
2011-05-15 00:00:00,3,1,13.71,87.81,20.8,22,6,28
2011-05-15 01:00:00,4,1,14.1,93.62,23.42,38,189,227
2011-05-15 02:00:00,1,3,28.49,62.95,31.35,7,38,45
2011-05-15 03:00:00,4,3,13.9,37.2,49.74,9,147,156
2011-05-15 04:00:00,2,3,21.88,93.26,30.0,22,103,125
2011-05-15 05:00:00,4,1,12.48,35.16,46.34,28,183,211
2011-05-15 06:00:00,2,2,29.51,23.87,12.75,44,95,139
2011-05-15 07:00:00,3,2,8.32,46.2,19.92,31,193,224
2011-05-15 08:00:00,2,2,29.88,78.16,25.22,13,142,155
2011-05-15 09:00:00,4,4,23.08,93.86,16.15,15,148,163
2011-05-15 10:00:00,1,1,10.61,70.98,48.84,38,33,71
2011-05-15 11:00:00,2,2,21.26,96.15,36.28,47,34,81
2011-05-15 12:00:00,3,2,13.47,27.39,23.94,16,114,130
2011-05-15 13:00:00,2,2,14.7,24.86,37.57,19,4,23
2011-05-15 14:00:00,2,1,15.55,68.34,23.37,11,55,66
2011-05-15 15:00:00,2,2,6.9,97.29,0.86,8,82,90
2011-05-15 16:00:00,3,2,34.58,60.22,27.16,7,6,13
2011-05-15 17:00:00,4,1,5.95,24.12,31.26,40,52,92
2011-05-15 18:00:00,2,4,24.87,37.7,49.06,36,171,207
2011-05-15 19:00:00,2,3,16.14,39.58,2.04,20,185,205
2011-05-15 20:00:00,1,2,24.38,47.03,25.6,41,105,146
2011-05-15 21:00:00,3,3,15.69,23.49,4.91,31,41,72
2011-05-15 22:00:00,2,4,25.21,92.39,7.45,36,17,53
2011-05-15 23:00:00,3,4,26.88,61.25,30.52,45,5,50
2011-05-16 00:00:00,2,2,25.72,73.67,11.58,17,131,148
2011-05-16 01:00:00,4,1,8.42,25.37,37.46,28,196,224
2011-05-16 02:00:00,4,4,24.71,24.33,25.71,6,141,147
2011-05-16 03:00:00,2,3,13.4,66.92,10.91,39,168,207
2011-05-16 04:00:00,4,3,5.86,90.98,24.69,36,174,210
2011-05-16 05:00:00,2,3,17.44,62.28,0.04,5,96,101
2011-05-16 06:00:00,4,3,18.01,90.23,43.14,19,52,71
2011-05-16 07:00:00,1,4,19.02,84.88,0.63,8,20,28
2011-05-16 08:00:00,1,2,26.14,26.07,0.35,8,140,148
2011-05-16 09:00:00,1,2,14.27,36.16,30.58,7,193,200
2011-05-16 10:00:00,3,3,14.46,72.62,48.68,16,142,158
2011-05-16 11:00:00,3,2,6.82,55.48,42.8,23,98,121
2011-05-16 12:00:00,1,3,25.6,43.26,12.6,39,172,211
2011-05-16 13:00:00,3,3,22.03,53.49,9.83,22,83,105
2011-05-16 14:00:00,4,1,15.48,55.62,31.31,32,192,224
2011-05-16 15:00:00,2,4,26.16,92.84,41.13,21,173,194
2011-05-16 16:00:00,2,4,21.12,28.28,18.1,49,130,179
2011-05-16 17:00:00,2,3,19.08,42.38,21.62,46,144,190
2011-05-16 18:00:00,1,4,20.34,63.01,5.77,21,144,165
2011-05-16 19:00:00,3,2,24.09,75.86,7.64,26,19,45
2011-05-16 20:00:00,4,3,24.8,70.45,28.42,47,3,50
2011-05-16 21:00:00,4,1,13.67,95.33,5.13,1,74,75
2011-05-16 22:00:00,1,2,9.22,83.65,10.1,30,14,44
2011-05-16 23:00:00,4,1,9.7,64.57,11.73,12,56,68
2011-05-17 00:00:00,4,1,24.18,37.17,22.2,1,172,173
2011-05-17 01:00:00,4,4,31.19,56.07,2.28,45,26,71
2011-05-17 02:00:00,4,4,17.28,75.47,24.99,6,19,25
2011-05-17 03:00:00,3,3,10.09,87.04,46.43,10,107,117
2011-05-17 04:00:00,4,4,27.7,96.78,1.22,46,78,124
2011-05-17 05:00:00,2,1,29.97,68.44,31.55,25,133,158
2011-05-17 06:00:00,1,1,31.42,62.15,41.79,48,17,65
2011-05-17 07:00:00,3,2,23.2,21.42,15.62,20,85,105
2011-05-17 08:00:00,4,1,30.82,25.77,6.58,48,48,96
2011-05-17 09:00:00,3,3,5.46,32.49,2.17,14,151,165
2011-05-17 10:00:00,4,3,8.22,24.38,32.2,15,10,25
2011-05-17 11:00:00,2,4,7.78,52.07,27.61,8,145,153
2011-05-17 12:00:00,1,4,26.38,46.95,11.46,20,34,54
2011-05-17 13:00:00,4,4,7.09,70.99,41.58,40,54,94
2011-05-17 14:00:00,4,3,19.89,62.85,36.78,5,94,99
2011-05-17 15:00:00,4,1,19.18,67.68,13.82,0,27,27
2011-05-17 16:00:00,4,4,14.32,57.76,37.67,30,87,117
2011-05-17 17:00:00,1,2,31.11,42.22,12.25,4,163,167
2011-05-17 18:00:00,1,4,10.11,96.23,33.76,36,108,144
2011-05-17 19:00:00,2,3,15.57,26.91,5.93,25,23,48
2011-05-17 20:00:00,1,4,28.23,95.11,34.61,0,160,160
2011-05-17 21:00:00,4,1,5.91,44.9,11.94,0,115,115
2011-05-17 22:00:00,2,4,25.19,61.01,28.62,28,164,192
2011-05-17 23:00:00,2,3,29.49,28.71,8.62,21,140,161
2011-05-18 00:00:00,2,3,32.97,25.67,36.3,37,15,52
2011-05-18 01:00:00,4,2,31.29,54.36,3.04,40,111,151
2011-05-18 02:00:00,3,3,14.58,79.34,8.27,18,170,188
2011-05-18 03:00:00,4,2,22.59,41.55,9.21,27,72,99
2011-05-18 04:00:00,1,1,7.32,64.99,2.07,4,49,53
2011-05-18 05:00:00,1,3,12.74,42.29,37.25,20,110,130
2011-05-18 06:00:00,4,4,7.83,51.09,49.05,48,12,60
2011-05-18 07:00:00,4,1,14.46,92.52,38.92,21,70,91
2011-05-18 08:00:00,2,4,31.26,88.47,43.03,19,162,181
2011-05-18 09:00:00,4,4,15.42,61.28,0.3,11,34,45
2011-05-18 10:00:00,2,4,21.86,39.05,5.89,5,23,28
2011-05-18 11:00:00,1,1,18.0,35.45,27.95,28,180,208
2011-05-18 12:00:00,2,1,18.77,96.33,48.89,44,38,82
2011-05-18 13:00:00,4,3,34.09,36.22,33.04,39,146,185
2011-05-18 14:00:00,1,4,13.88,84.65,18.71,34,171,205
2011-05-18 15:00:00,3,2,23.82,49.52,7.31,10,125,135
2011-05-18 16:00:00,2,3,17.6,98.85,7.64,32,173,205
2011-05-18 17:00:00,1,1,6.83,49.45,18.14,24,172,196
2011-05-18 18:00:00,2,2,19.68,48.12,35.69,13,159,172
2011-05-18 19:00:00,1,1,29.4,71.0,1.59,28,4,32
2011-05-18 20:00:00,1,2,7.96,96.92,42.61,12,75,87
2011-05-18 21:00:00,2,3,7.09,98.1,47.08,14,103,117
2011-05-18 22:00:00,3,2,9.61,76.58,44.44,7,133,140
2011-05-18 23:00:00,1,3,27.93,80.37,45.65,46,81,127
2011-05-19 00:00:00,1,1,26.72,65.07,0.77,44,6,50
2011-05-19 01:00:00,1,2,21.95,80.46,48.89,32,14,46
2011-05-19 02:00:00,3,4,19.05,88.78,18.32,10,72,82
2011-05-19 03:00:00,3,4,31.65,58.89,43.46,14,19,33
2011-05-19 04:00:00,4,1,28.0,69.59,9.34,20,58,78
2011-05-19 05:00:00,2,2,29.36,62.99,22.33,35,3,38
2011-05-19 06:00:00,3,4,29.4,65.0,2.21,5,105,110
2011-05-19 07:00:00,2,3,24.28,91.2,2.0,24,39,63
2011-05-19 08:00:00,4,2,18.74,48.45,47.16,43,64,107
2011-05-19 09:00:00,2,2,30.94,36.65,40.53,0,34,34
2011-05-19 10:00:00,3,4,32.78,56.5,26.49,41,43,84
2011-05-19 11:00:00,2,3,5.71,36.65,26.27,49,6,55
2011-05-19 12:00:00,3,3,6.55,59.87,37.44,32,149,181
2011-05-19 13:00:00,2,3,33.76,92.28,17.08,38,22,60
2011-05-19 14:00:00,3,2,13.31,69.39,38.09,31,64,95
2011-05-19 15:00:00,3,1,31.2,88.43,24.25,1,87,88
2011-05-19 16:00:00,2,2,16.66,33.3,31.9,24,19,43
2011-05-19 17:00:00,4,2,8.57,92.07,48.24,39,31,70
2011-05-19 18:00:00,1,4,7.41,68.14,23.57,32,96,128
2011-05-19 19:00:00,4,1,9.7,22.54,20.92,37,163,200
2011-05-19 20:00:00,2,3,12.5,70.65,45.29,10,145,155
2011-05-19 21:00:00,4,4,19.66,96.11,45.13,18,96,114
2011-05-19 22:00:00,3,2,26.04,26.33,49.62,24,160,184
2011-05-19 23:00:00,1,1,34.59,66.6,27.54,27,68,95
2011-05-20 00:00:00,2,3,18.25,93.24,17.21,9,81,90
2011-05-20 01:00:00,2,3,20.55,20.78,12.02,30,8,38
2011-05-20 02:00:00,2,2,20.65,70.47,1.7,15,41,56
2011-05-20 03:00:00,1,3,21.18,57.99,36.34,47,198,245
2011-05-20 04:00:00,3,3,20.53,47.76,11.67,41,126,167
2011-05-20 05:00:00,2,1,5.26,70.2,30.33,17,109,126
2011-05-20 06:00:00,4,4,5.05,24.22,45.83,21,131,152
2011-05-20 07:00:00,2,1,7.93,80.25,47.51,49,173,222
2011-05-20 08:00:00,2,4,8.05,20.36,0.22,34,71,105
2011-05-20 09:00:00,2,4,26.15,44.55,15.85,11,151,162
2011-05-20 10:00:00,2,4,11.15,60.32,41.87,41,71,112
2011-05-20 11:00:00,3,3,31.84,50.16,26.82,27,123,150
2011-05-20 12:00:00,4,1,32.86,44.6,40.38,47,196,243
2011-05-20 13:00:00,3,3,34.28,86.47,42.67,8,22,30
2011-05-20 14:00:00,4,2,33.17,94.79,22.13,29,106,135
2011-05-20 15:00:00,2,1,13.16,89.9,17.95,17,182,199
2011-05-20 16:00:00,1,4,20.29,61.79,22.77,44,97,141
2011-05-20 17:00:00,3,3,10.26,90.73,32.64,23,142,165
2011-05-20 18:00:00,1,3,29.19,93.67,18.36,45,50,95
2011-05-20 19:00:00,3,1,31.65,52.74,38.75,18,122,140
2011-05-20 20:00:00,2,1,30.54,42.68,45.2,13,49,62
2011-05-20 21:00:00,3,4,18.0,27.86,14.12,1,174,175
2011-05-20 22:00:00,2,4,27.76,58.33,48.25,10,82,92
2011-05-20 23:00:00,3,2,7.93,95.7,31.14,25,24,49
2011-05-21 00:00:00,2,4,6.21,64.87,43.91,7,38,45
2011-05-21 01:00:00,2,3,27.6,73.4,5.2,2,67,69
2011-05-21 02:00:00,4,2,17.76,29.03,12.57,14,173,187
2011-05-21 03:00:00,2,2,34.87,31.48,16.05,44,71,115
